VentaID,Fecha,ProductoID,TiendaID,Cantidad,PrecioUnitario,Ingreso,StockActual,NombreTienda,Ciudad,Canal,NombreProducto,Categoría,CostoUnitario,Mes,Mes_Nombre,Margen
972,2025-02-16,17,6,2,424.42,848.84,70,Tienda 6,Smithstad,Online,Ropa Another 17,Ropa,146.82,2,February,277.6
973,2025-02-17,24,2,1,498.41,498.41,9,Tienda 2,South Natasha,Físico,Deportes Half 24,Deportes,152.42,2,February,345.99
974,2024-11-21,50,6,4,260.09,1040.36,123,Tienda 6,Smithstad,Online,Electrónica Teacher 50,Electrónica,20.14,11,November,239.95
975,2024-12-28,25,5,2,79.54,159.08,73,Tienda 5,New Kristen,Físico,Deportes Spring 25,Deportes,43.45,12,December,36.09
976,2025-05-11,40,2,4,245.98,983.92,156,Tienda 2,South Natasha,Físico,Deportes Specific 40,Deportes,65.72,5,May,180.26
977,2025-01-14,27,7,4,166.94,667.76,146,Tienda 7,West Chadborough,Online,Ropa Decade 27,Ropa,74.83,1,January,92.11
978,2025-02-22,34,1,4,219.82,879.28,93,Tienda 1,New Michael,Online,Ropa System 34,Ropa,183.17,2,February,36.650000000000006
979,2024-11-19,15,9,5,483.51,2417.55,135,Tienda 9,Nobleside,Físico,Ropa Statement 15,Ropa,31.13,11,November,452.38
980,2025-01-30,8,4,2,284.42,568.84,62,Tienda 4,Murphyshire,Físico,Juguetes Seat 8,Juguetes,68.73,1,January,215.69
981,2024-12-26,4,6,2,467.99,935.98,135,Tienda 6,Smithstad,Online,Electrónica Five 4,Electrónica,265.94,12,December,202.05
982,2025-05-20,34,4,4,219.82,879.28,93,Tienda 4,Murphyshire,Físico,Ropa System 34,Ropa,183.17,5,May,36.650000000000006
983,2025-03-06,33,4,5,348.54,1742.7,157,Tienda 4,Murphyshire,Físico,Electrónica Significant 33,Electrónica,261.94,3,March,86.60000000000002
984,2024-12-22,41,5,2,417.76,835.52,34,Tienda 5,New Kristen,Físico,Electrónica Probably 41,Electrónica,123.98,12,December,293.78
985,2025-03-16,30,7,4,467.99,1871.96,158,Tienda 7,West Chadborough,Online,Electrónica Character 30,Electrónica,32.57,3,March,435.42
986,2025-04-06,25,5,1,79.54,79.54,73,Tienda 5,New Kristen,Físico,Deportes Spring 25,Deportes,43.45,4,April,36.09
987,2025-02-15,31,5,2,462.0,924.0,4,Tienda 5,New Kristen,Físico,Ropa Across 31,Ropa,341.72,2,February,120.27999999999997
988,2025-02-15,30,8,1,467.99,467.99,158,Tienda 8,Rushton,Físico,Electrónica Character 30,Electrónica,32.57,2,February,435.42
989,2025-02-09,15,2,3,483.51,1450.53,135,Tienda 2,South Natasha,Físico,Ropa Statement 15,Ropa,31.13,2,February,452.38
990,2025-01-22,30,5,5,467.99,2339.95,158,Tienda 5,New Kristen,Físico,Electrónica Character 30,Electrónica,32.57,1,January,435.42
991,2025-02-01,3,4,4,258.87,1035.48,85,Tienda 4,Murphyshire,Físico,Deportes Notice 3,Deportes,21.45,2,February,237.42000000000002
992,2025-01-29,13,9,2,414.16,828.32,28,Tienda 9,Nobleside,Físico,Hogar Such 13,Hogar,59.12,1,January,355.04
993,2025-03-05,11,10,4,401.47,1605.88,168,Tienda 10,Frederickburgh,Físico,Juguetes Seat 11,Juguetes,302.7,3,March,98.77000000000004
994,2025-03-04,20,10,3,122.66,367.98,117,Tienda 10,Frederickburgh,Físico,Hogar Reach 20,Hogar,207.12,3,March,-84.46000000000001
995,2025-05-09,37,8,1,216.61,216.61,49,Tienda 8,Rushton,Físico,Juguetes Beyond 37,Juguetes,373.71,5,May,-157.09999999999997
996,2025-05-12,18,2,4,256.49,1025.96,180,Tienda 2,South Natasha,Físico,Ropa Leave 18,Ropa,323.94,5,May,-67.44999999999999
997,2024-12-23,15,9,2,483.51,967.02,135,Tienda 9,Nobleside,Físico,Ropa Statement 15,Ropa,31.13,12,December,452.38
998,2025-05-19,38,10,2,392.0,784.0,100,Tienda 10,Frederickburgh,Físico,Electrónica Budget 38,Electrónica,112.89,5,May,279.11
999,2025-02-24,48,3,1,294.3,294.3,46,Tienda 3,South Anthony,Online,Juguetes Rule 48,Juguetes,378.19,2,February,-83.88999999999999
1000,2024-12-13,30,10,2,467.99,935.98,158,Tienda 10,Frederickburgh,Físico,Electrónica Character 30,Electrónica,32.57,12,December,435.42
